"eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","startDayOfYear","endDayOfYear","year","continent","country","countryCode","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimLocality","type","language","institutionID","institutionCode"
"OOS-1989-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",16,"nest boxes","1989-04-02/1989-04-19",92,109,1989,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1990-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",21,"nest boxes","1990-03-23/1990-04-16",82,106,1990,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1991-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",16,"nest boxes","1991-03-31/1991-04-22",90,112,1991,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1992-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",17,"nest boxes","1992-04-05/1992-04-24",96,115,1992,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1993-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",19,"nest boxes","1993-04-04/1993-04-21",94,111,1993,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1994-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",24,"nest boxes","1994-04-04/1994-05-01",94,121,1994,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1995-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","1995-04-08/1995-05-04",98,124,1995,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1996-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",23,"nest boxes","1996-04-19/1996-05-02",110,123,1996,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1997-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",26,"nest boxes","1997-03-31/1997-04-25",90,115,1997,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1998-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","1998-04-04/1998-04-17",94,107,1998,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1999-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",34,"nest boxes","1999-04-01/1999-04-13",91,103,1999,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2000-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","2000-03-25/2000-04-16",85,107,2000,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2001-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",27,"nest boxes","2001-04-07/2001-04-28",97,118,2001,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2002-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",29,"nest boxes","2002-03-31/2002-05-02",90,122,2002,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2003-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",35,"nest boxes","2003-04-03/2003-04-27",93,117,2003,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2004-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",26,"nest boxes","2004-04-05/2004-04-26",96,117,2004,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2005-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",21,"nest boxes","2005-04-02/2005-04-25",92,115,2005,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2006-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","2006-04-12/2006-04-27",102,117,2006,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2007-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",20,"nest boxes","2007-03-28/2007-04-15",87,105,2007,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2008-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",16,"nest boxes","2008-04-01/2008-04-15",92,106,2008,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2009-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",18,"nest boxes","2009-04-08/2009-05-06",98,126,2009,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2010-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",22,"nest boxes","2010-03-31/2010-04-27",90,117,2010,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2011-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",28,"nest boxes","2011-04-04/2011-04-30",94,120,2011,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2012-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",22,"nest boxes","2012-04-01/2012-04-22",92,113,2012,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2013-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",16,"nest boxes","2013-04-02/2013-05-04",92,124,2013,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2014-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",21,"nest boxes","2014-03-22/2014-04-18",81,108,2014,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2015-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",23,"nest boxes","2015-04-09/2015-05-02",99,122,2015,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2016-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",15,"nest boxes","2016-04-07/2016-04-23",98,114,2016,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2017-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",13,"nest boxes","2017-03-31/2017-04-10",90,100,2017,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2018-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",24,"nest boxes","2018-03-30/2018-04-28",89,118,2018,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2019-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",12,"nest boxes","2019-03-25/2019-04-19",84,109,2019,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2020-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",13,"nest boxes","2020-03-30/2020-04-24",90,115,2020,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2021-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",15,"nest boxes","2021-03-30/2021-04-23",89,113,2021,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2022-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",17,"nest boxes","2022-03-23/2022-04-15",82,105,2022,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-2023-CYACAE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",15,"nest boxes","2023-04-04/2023-05-02",94,122,2023,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1966-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1966-05-20/1966-05-20",140,140,1966,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1986-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1986-05-11/1986-05-11",131,131,1986,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1987-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1987-05-10/1987-05-10",130,130,1987,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1991-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",2,"nest boxes","1991-05-29/1991-05-31",149,151,1991,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1994-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",2,"nest boxes","1994-05-07/1994-05-20",127,140,1994,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1956-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",4,"nest boxes","1956-04-20/1956-05-04",111,125,1956,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1957-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",9,"nest boxes","1957-04-09/1957-04-21",99,111,1957,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1958-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",12,"nest boxes","1958-04-24/1958-05-20",114,140,1958,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1959-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",16,"nest boxes","1959-04-14/1959-04-26",104,116,1959,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1960-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",8,"nest boxes","1960-04-13/1960-05-01",104,122,1960,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1961-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",15,"nest boxes","1961-04-06/1961-04-25",96,115,1961,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1962-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",13,"nest boxes","1962-04-25/1962-05-09",115,129,1962,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1963-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",12,"nest boxes","1963-04-17/1963-04-27",107,117,1963,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1964-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",17,"nest boxes","1964-04-17/1964-04-25",108,116,1964,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1965-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",29,"nest boxes","1965-04-18/1965-05-17",108,137,1965,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1966-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","1966-04-13/1966-05-07",103,127,1966,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1967-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",27,"nest boxes","1967-04-13/1967-05-05",103,125,1967,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1968-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",22,"nest boxes","1968-04-22/1968-04-30",113,121,1968,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"OOS-1969-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",12,"nest boxes","1969-04-20/1969-05-13",110,133,1969,"Europe","Netherlands","NL",51.87366,5.84057,"EPSG:4326",370,"Oosterhout","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
